model,iteracio,esport,politica,humor,tecnologia,ciencia,cultura,salut,economia,viatges,moda
Ètic,29,0.793703475398224,0.866908557133356,0.6182505611764668,0.5462820616116815,0.34702237929305846,0.6545954078695866,0.5489031268884267,0.736925683443756,0.20945981598811442,0.5752878081791253
Ètic,30,0.793703475398224,0.866908557133356,0.6182505611764668,0.5462820616116815,0.34702237929305846,0.6545954078695866,0.5489031268884267,0.736925683443756,0.28945981598811443,0.5752878081791253
Ètic,31,0.7637034753982239,0.866908557133356,0.6182505611764668,0.5462820616116815,0.34702237929305846,0.6545954078695866,0.5489031268884267,0.736925683443756,0.28945981598811443,0.5752878081791253
Ètic,32,0.7637034753982239,0.866908557133356,0.6182505611764668,0.5462820616116815,0.34702237929305846,0.6245954078695866,0.5489031268884267,0.736925683443756,0.28945981598811443,0.5752878081791253
Ètic,33,0.7637034753982239,0.946908557133356,0.6182505611764668,0.5462820616116815,0.34702237929305846,0.6245954078695866,0.5489031268884267,0.736925683443756,0.28945981598811443,0.5752878081791253
Ètic,34,0.7637034753982239,0.946908557133356,0.6182505611764668,0.5462820616116815,0.34702237929305846,0.6245954078695866,0.5489031268884267,0.736925683443756,0.2594598159881144,0.5752878081791253
Ètic,35,0.7637034753982239,0.946908557133356,0.6182505611764668,0.5462820616116815,0.34702237929305846,0.6245954078695866,0.5189031268884267,0.736925683443756,0.2594598159881144,0.5752878081791253
Ètic,36,0.7637034753982239,0.946908557133356,0.6182505611764668,0.5462820616116815,0.34702237929305846,0.6245954078695866,0.5189031268884267,0.736925683443756,0.3394598159881144,0.5752878081791253
Ètic,37,0.7637034753982239,0.946908557133356,0.6182505611764668,0.5462820616116815,0.34702237929305846,0.6245954078695866,0.5189031268884267,0.8169256834437559,0.3394598159881144,0.5752878081791253
Ètic,38,0.7637034753982239,0.946908557133356,0.6182505611764668,0.5462820616116815,0.34702237929305846,0.7045954078695865,0.5189031268884267,0.8169256834437559,0.3394598159881144,0.5752878081791253
Ètic,39,0.7637034753982239,0.946908557133356,0.6182505611764668,0.5462820616116815,0.34702237929305846,0.7045954078695865,0.5189031268884267,0.8169256834437559,0.3394598159881144,0.5452878081791253
Ètic,40,0.7637034753982239,0.946908557133356,0.6182505611764668,0.5462820616116815,0.34702237929305846,0.7045954078695865,0.5189031268884267,0.8169256834437559,0.41945981598811444,0.5452878081791253
Ètic,41,0.8437034753982239,0.946908557133356,0.6182505611764668,0.5462820616116815,0.34702237929305846,0.7045954078695865,0.5189031268884267,0.8169256834437559,0.41945981598811444,0.5452878081791253
Ètic,42,0.8437034753982239,0.946908557133356,0.6182505611764668,0.5462820616116815,0.31702237929305843,0.7045954078695865,0.5189031268884267,0.8169256834437559,0.41945981598811444,0.5452878081791253
Ètic,43,0.8437034753982239,1.0,0.6182505611764668,0.5462820616116815,0.31702237929305843,0.7045954078695865,0.5189031268884267,0.8169256834437559,0.41945981598811444,0.5452878081791253
Ètic,44,0.8437034753982239,1.0,0.6182505611764668,0.5462820616116815,0.31702237929305843,0.6745954078695865,0.5189031268884267,0.8169256834437559,0.41945981598811444,0.5452878081791253
Ètic,45,0.8437034753982239,1.0,0.6182505611764668,0.5462820616116815,0.31702237929305843,0.6745954078695865,0.5989031268884266,0.8169256834437559,0.41945981598811444,0.5452878081791253
Ètic,46,0.8437034753982239,1.0,0.6182505611764668,0.5462820616116815,0.31702237929305843,0.6745954078695865,0.5989031268884266,0.8169256834437559,0.41945981598811444,0.6252878081791252
Ètic,47,0.8437034753982239,1.0,0.5882505611764668,0.5462820616116815,0.31702237929305843,0.6745954078695865,0.5989031268884266,0.8169256834437559,0.41945981598811444,0.6252878081791252
Ètic,48,0.8437034753982239,1.0,0.5882505611764668,0.5462820616116815,0.31702237929305843,0.6745954078695865,0.5989031268884266,0.8169256834437559,0.49945981598811445,0.6252878081791252
Ètic,49,0.9237034753982238,1.0,0.5882505611764668,0.5462820616116815,0.31702237929305843,0.6745954078695865,0.5989031268884266,0.8169256834437559,0.49945981598811445,0.6252878081791252
